"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"0500000US20209","Wyandotte County, Kansas","160384","*****","116962","*****","68356","205","39343","662","717","397","5280","216","65","114","0","170","3201","851","128","205","3073","809","43422","*****","31150","2589","704","519","305","510","0","170","0","170","9981","2555","1282","918","659","515","623","570"
"0500000US21067","Fayette County, Kentucky","308428","*****","287226","*****","223607","347","45531","1130","841","273","11551","581","115","137","388","363","5193","1465","69","93","5124","1464","21202","*****","9142","2496","670","657","92","146","0","189","0","189","10224","2675","1074","658","861","588","213","215"
"0500000US21093","Hardin County, Kentucky","108191","*****","102170","*****","82648","12","13122","1044","262","214","2110","440","26","46","97","147","3905","1069","0","189","3905","1069","6021","*****","3659","860","269","229","0","189","0","189","0","189","1488","651","605","418","343","314","262","213"
"0500000US21111","Jefferson County, Kentucky","756832","*****","721189","*****","527125","246","156022","3561","588","364","17557","852","394","534","459","419","19044","3575","1214","1211","17830","3334","35643","*****","27894","2332","650","575","183","187","65","105","0","189","3203","1493","3648","1969","1177","890","2471","1784"
"0500000US22017","Caddo Parish, Louisiana","254887","*****","247975","*****","118751","223","121801","840","1200","620","2903","776","235","299","226","269","2859","1122","762","649","2097","941","6912","*****","3051","1097","230","306","0","203","0","203","0","203","3299","1264","332","219","150","139","182","175"
"0500000US22033","East Baton Rouge Parish, Louisiana","445227","*****","427859","*****","204522","84","201660","1942","801","514","14236","648","0","203","404","597","6236","2102","0","203","6236","2102","17368","*****","12459","2185","1165","1207","54","90","0","203","0","203","2556","1636","1134","757","675","586","459","498"
"0500000US22051","Jefferson Parish, Louisiana","434767","*****","376408","*****","237194","470","114006","958","1471","513","18295","755","294","453","471","464","4677","1244","115","140","4562","1227","58359","*****","42414","3508","957","670","539","648","343","520","0","203","12428","3388","1678","1173","595","390","1083","1106"
"0500000US22055","Lafayette Parish, Louisiana","230845","*****","220962","*****","153957","120","59293","1243","596","438","2843","854","0","203","93","125","4180","1423","0","203","4180","1423","9883","*****","6569","1597","808","686","0","203","0","203","0","203","1791","1384","715","536","326","407","389","381"
"0500000US22071","Orleans Parish, Louisiana","378715","*****","357866","*****","116889","256","223161","1005","436","313","11410","401","69","116","632","277","5269","1132","549","335","4720","1058","20849","*****","13991","1605","1626","651","245","289","98","92","0","203","3805","1649","1084","612","385","322","699","472"
"0500000US24003","Anne Arundel County, Maryland","555743","*****","517413","*****","392957","962","87217","2642","764","463","20030","1216","442","282","983","966","15020","3211","308","379","14712","3143","38330","*****","18877","3645","1517","1006","0","197","618","511","0","197","15133","3994","2185","1377","980","813","1205","1059"
"0500000US24005","Baltimore County, Maryland","823015","*****","783781","*****","497079","785","219803","2449","2117","427","44301","1901","389","423","2032","1149","18060","3079","653","570","17407","3069","39234","*****","23422","4079","3063","1489","554","644","62","104","0","197","7285","2460","4848","2670","2085","1084","2763","2661"
"0500000US24021","Frederick County, Maryland","241409","*****","221990","*****","183799","1006","20172","1476","456","167","10840","673","68","112","953","1051","5702","1601","356","377","5346","1486","19419","*****","15183","1576","478","399","103","128","0","197","0","197","2176","1151","1479","800","596","435","883","634"
"0500000US24027","Howard County, Maryland","304580","*****","285427","*****","171944","438","55789","1428","623","302","49074","1395","74","128","424","452","7499","1908","84","138","7415","1918","19153","*****","12938","2031","1681","1012","170","281","288","389","0","197","2540","1494","1536","1098","117","192","1419","1090"
"0500000US24031","Montgomery County, Maryland","1016677","*****","830727","*****","475076","1399","173059","3187","1388","528","144755","2305","157","182","3707","1491","32585","4032","1651","819","30934","3835","185950","*****","89367","8972","4452","1685","874","489","1381","765","0","197","78304","8744","11572","4823","3689","1546","7883","4630"
"0500000US24033","Prince George's County, Maryland","890081","*****","745990","*****","127519","804","559005","2694","2956","354","38049","1151","98","158","3129","1291","15234","2770","606","375","14628","2681","144091","*****","55014","5470","7802","2003","511","478","526","388","34","55","75894","5567","4310","1539","1780","912","2530","1313"
"0500000US24043","Washington County, Maryland","149588","*****","143644","*****","122036","197","14166","1418","427","197","2535","317","89","149","0","197","4391","1450","39","71","4352","1423","5944","*****","3061","880","1632","909","90","160","0","197","0","197","465","431","696","523","84","144","612","495"
"0500000US24510","Baltimore city, Maryland","622104","*****","593664","*****","175654","373","388918","1951","1995","904","14699","1221","48","80","1439","953","10911","2141","594","472","10317","2084","28440","*****","12339","2319","2533","1299","673","781","29","49","308","489","10334","2847","2224","1121","1052","820","1172","821"
"0500000US25001","Barnstable County, Massachusetts","214990","*****","209456","*****","195987","754","5715","721","1034","507","2776","510","0","203","1373","819","2571","849","506","410","2065","725","5534","*****","3087","982","0","203","363","404","0","203","0","203","1204","630","880","597","755","600","125","155"
"0500000US25005","Bristol County, Massachusetts","552780","*****","515596","*****","466422","1893","15455","2168","223","185","10898","1226","308","375","6514","1923","15776","2344","2680","1006","13096","2138","37184","*****","15621","2667","2486","1034","427","447","0","203","0","203","16685","2587","1965","856","1211","765","754","369"
"0500000US25009","Essex County, Massachusetts","762550","*****","625075","*****","564396","1030","22913","1281","272","244","26128","1038","285","229","1731","1045","9350","1703","527","362","8823","1642","137475","*****","46975","6089","9982","3353","118","147","59","86","165","174","73559","7142","6617","2067","2689","970","3928","1904"
"0500000US25011","Franklin County, Massachusetts","71221","*****","68672","*****","65331","67","706","161","109","85","1103","236","0","203","31","61","1392","332","70","109","1322","295","2549","*****","1562","424","0","203","13","22","280","226","0","203","193","176","501","255","389","252","112","151"
"0500000US25013","Hampden County, Massachusetts","467319","*****","361691","*****","307009","408","37279","1193","830","639","8541","1664","392","359","934","602","6706","1828","936","959","5770","1657","105628","*****","57382","4627","5458","2202","955","686","67","97","0","203","37196","5040","4570","1900","1709","907","2861","1873"
"0500000US25015","Hampshire County, Massachusetts","159596","*****","151383","*****","135998","193","4478","355","151","133","8367","410","26","47","299","225","2064","539","15","32","2049","545","8213","*****","5361","814","332","481","239","230","2","4","0","203","1302","727","977","605","737","616","240","233"
"0500000US25017","Middlesex County, Massachusetts","1552802","*****","1439235","*****","1164543","2586","70166","2835","1700","577","155934","3597","105","119","6502","2274","40285","5011","4789","1501","35496","4538","113567","*****","65640","4887","4497","1759","472","337","566","336","63","112","30783","5177","11546","3131","2038","781","9508","3016"
"0500000US25021","Norfolk County, Massachusetts","687802","*****","661496","*****","539793","797","41732","1397","131","125","66488","1354","0","203","1765","864","11587","1886","1056","504","10531","1780","26306","*****","18439","1747","1447","720","158","217","180","307","0","203","5115","1605","967","563","382","271","585","533"
"0500000US25023","Plymouth County, Massachusetts","501915","*****","484239","*****","419862","1301","43753","1638","709","377","6261","856","0","203","3899","1554","9755","1736","1055","668","8700","1653","17676","*****","9605","1367","1284","632","404","560","4","9","0","203","3932","1495","2447","1105","779","467","1668","1038"
"0500000US25025","Suffolk County, Massachusetts","755503","*****","594707","*****","353943","1761","148450","3332","1808","770","62475","1508","0","203","9369","2760","18662","3221","2339","1112","16323","3049","160796","*****","60137","6000","15165","3887","1911","1187","555","380","0","203","59685","5390","23343","3833","3201","1226","20142","3864"
"0500000US25027","Worcester County, Massachusetts","809106","*****","727019","*****","642075","1377","34728","1419","1458","672","35118","2144","213","229","1627","1305","11800","2849","1963","2002","9837","2138","82087","*****","47167","5394","3925","1714","185","311","586","692","0","203","20381","4198","9843","2996","1942","961","7901","2960"
"0500000US26005","Allegan County, Michigan","112531","*****","104652","*****","100143","76","1314","496","507","445","659","276","0","168","0","168","2029","702","55","76","1974","700","7879","*****","6563","622","0","168","0","168","0","168","0","168","587","365","729","560","599","567","130","117"
"0500000US26021","Berrien County, Michigan","155252","*****","147524","*****","117057","239","22275","1271","495","257","2878","358","70","72","162","208","4587","1365","93","118","4494","1346","7728","*****","4268","1542","63","106","33","89","0","168","23","41","3114","1497","227","203","61","65","166","159"
"0500000US26025","Calhoun County, Michigan","135012","*****","128698","*****","106668","366","14062","1071","545","357","2609","319","40","63","328","338","4446","1100","150","171","4296","1097","6314","*****","4113","1092","1238","976","77","73","0","168","0","168","348","489","538","498","397","462","141","137"
"0500000US26049","Genesee County, Michigan","415376","*****","402039","*****","301070","237","84270","2150","1148","570","3669","818","88","115","173","201","11621","2312","776","877","10845","2110","13337","*****","8731","1535","1236","1044","164","224","0","168","0","168","2378","980","828","488","317","334","511","379"
"0500000US26065","Ingham County, Michigan","282234","*****","260695","*****","202397","165","28358","2707","1253","512","15089","759","42","72","343","337","13213","2714","33","57","13180","2721","21539","*****","12678","1754","1315","916","201","253","0","168","28","54","3889","1131","3428","1390","973","633","2455","1233"
"0500000US26075","Jackson County, Michigan","160369","*****","155179","*****","136646","160","14111","576","406","182","819","484","27","45","24","47","3146","854","189","185","2957","847","5190","*****","3959","540","192","202","120","122","0","168","0","168","398","326","521","359","276","239","245","263"
"0500000US26077","Kalamazoo County, Michigan","256725","*****","245206","*****","202284","281","27063","1767","140","129","6298","704","0","168","358","305","9063","1927","44","71","9019","1917","11519","*****","7322","1635","886","591","302","373","0","168","0","168","1363","801","1646","904","117","191","1529","931"
"0500000US26081","Kent County, Michigan","621700","*****","559397","*****","468338","124","57437","3129","1472","554","15307","1174","49","88","275","312","16519","3344","242","269","16277","3324","62303","*****","41786","3832","2738","2041","1405","1624","46","78","0","168","11459","2979","4869","1671","1854","873","3015","1385"
"0500000US26091","Lenawee County, Michigan","99188","*****","91557","*****","86476","73","2663","639","255","255","280","212","164","318","0","168","1719","649","71","73","1648","651","7631","*****","5215","863","775","692","0","168","0","168","0","168","1116","610","525","375","463","342","62","91"
"0500000US26099","Macomb County, Michigan","854769","*****","833928","*****","696573","358","86259","2846","1934","774","28951","1426","301","479","455","289","19455","3135","339","234","19116","3091","20841","*****","16412","1526","1048","738","8","18","342","450","0","168","1929","821","1102","766","423","389","679","613"
"0500000US26121","Muskegon County, Michigan","171008","*****","162163","*****","131730","104","22463","1188","836","291","1097","289","0","168","0","168","6037","1282","117","132","5920","1286","8845","*****","6791","1346","0","168","740","894","0","168","0","168","600","362","714","552","606","520","108","141"
"0500000US26125","Oakland County, Michigan","1231640","*****","1185884","*****","905836","1206","170422","2669","2181","576","77359","1526","55","93","1984","1171","28047","3349","858","620","27189","3295","45756","*****","34803","2599","1266","900","562","354","306","296","30","54","4932","1655","3857","1444","1414","1169","2443","1103"
"0500000US26139","Ottawa County, Michigan","272701","*****","247418","*****","231002","241","3496","745","472","370","8095","389","0","168","206","203","4147","884","44","73","4103","888","25283","*****","17003","2121","689","484","632","553","50","77","0","168","5363","2188","1546","904","795","608","751","667"
"0500000US26145","Saginaw County, Michigan","196542","*****","180748","*****","137744","350","36858","833","396","302","2157","498","0","168","261","350","3332","1022","110","120","3222","996","15794","*****","11317","1143","554","416","0","168","60","116","0","168","3032","1167","831","402","306","203","525","332"
"0500000US26147","St. Clair County, Michigan","160469","*****","155518","*****","147110","135","3248","662","382","298","953","384","0","168","90","107","3735","836","202","202","3533","895","4951","*****","3636","489","52","81","48","57","0","168","0","168","774","452","441","397","11","19","430","398"
"0500000US26161","Washtenaw County, Michigan","354240","*****","338806","*****","252498","455","42740","1793","688","601","28654","963","0","168","1063","952","13163","1994","447","456","12716","2032","15434","*****","10687","1362","406","323","341","291","0","168","0","168","2204","963","1796","757","894","449","902","644"
"0500000US26163","Wayne County, Michigan","1775273","*****","1676683","*****","886164","1178","694534","3305","5035","1049","52339","1868","192","195","2771","1184","35648","4099","1193","668","34455","4084","98590","*****","56680","4373","3623","1242","1285","878","43","72","0","168","33579","4369","3380","1039","1988","763","1392","569"
"0500000US27003","Anoka County, Minnesota","339534","*****","326366","*****","284986","303","17286","1292","2083","626","13127","1042","84","124","287","237","8513","1749","303","270","8210","1730","13168","*****","6003","1690","199","200","117","197","43","69","0","145","5805","1793","1001","681","491","531","510","427"
"0500000US27037","Dakota County, Minnesota","408509","*****","382093","*****","330453","666","22452","1564","714","640","19616","800","58","96","778","658","8022","1899","136","157","7886","1910","26416","*****","17313","2540","141","183","62","78","0","145","43","76","7011","2758","1846","934","696","673","1150","666"
"0500000US27053","Hennepin County, Minnesota","1198778","*****","1117044","*****","844575","1767","141162","3686","6258","1172","79772","1845","448","208","4778","1859","40051","4384","1859","1058","38192","4428","81734","*****","42902","4266","1495","742","852","489","627","464","142","184","31215","4632","4501","1264","2310","838","2191","934"
"0500000US27123","Ramsey County, Minnesota","526714","*****","488414","*****","341857","1242","57069","2435","3227","924","67839","1475","58","95","1075","1258","17289","3088","327","344","16962","3056","38300","*****","21919","2767","1531","875","1648","1704","649","578","0","145","8484","2162","4069","1438","1143","651","2926","1291"
"0500000US29047","Clay County, Missouri","230473","*****","215860","*****","191195","74","12657","1439","594","346","4668","897","219","264","61","74","6466","1611","0","184","6466","1611","14613","*****","8478","1475","0","184","439","338","41","75","0","184","4558","1370","1097","882","824","873","273","289"
"0500000US29051","Cole County, Missouri","76699","*****","74590","*****","63281","14","8022","1230","334","320","1006","189","149","136","9","14","1789","1191","0","184","1789","1191","2109","*****","636","450","65","63","25","29","0","184","0","184","1383","457","0","184","0","184","0","184"
"0500000US29077","Greene County, Missouri","283870","*****","274385","*****","251416","394","8471","1015","1354","652","4760","747","177","292","369","384","7838","1574","398","439","7440","1514","9485","*****","5395","1438","51","86","73","97","107","192","0","184","2603","1291","1256","892","812","858","444","357"
"0500000US29095","Jackson County, Missouri","679996","*****","621346","*****","428596","496","159202","2485","2174","1104","11231","1004","1913","254","2391","1622","15839","2557","388","410","15451","2539","58650","*****","25466","4092","2085","1131","1045","865","36","60","0","184","25264","4587","4754","1804","3131","1492","1623","1018"
"0500000US29183","St. Charles County, Missouri","373495","*****","362131","*****","329612","127","15732","1405","835","412","8324","1085","301","334","161","127","7166","1846","166","293","7000","1805","11364","*****","9349","857","304","460","144","212","0","184","0","184","818","616","749","524","387","327","362","369"
"0500000US29189","St. Louis County, Missouri","1001444","*****","974696","*****","678694","1852","230478","3083","1491","474","36569","1573","77","115","2352","1864","25035","3613","304","217","24731","3571","26748","*****","20788","1809","778","513","21","20","0","184","0","184","3812","1499","1349","786","1100","770","249","271"
"0500000US29510","St. Louis city, Missouri","318416","*****","306515","*****","138216","175","151881","1441","523","312","9272","812","35","61","292","256","6296","1740","91","158","6205","1739","11901","*****","8820","1213","689","766","307","312","0","184","55","96","1234","564","796","633","606","617","190","212"
"0500000US31055","Douglas County, Nebraska","537256","*****","474397","*****","382518","627","58066","2111","1566","557","15552","869","371","296","1937","1364","14387","2226","197","237","14190","2194","62859","*****","50118","2510","808","536","116","109","56","80","0","157","10145","2439","1616","657","1049","518","567","396"
"0500000US31109","Lancaster County, Nebraska","297036","*****","278152","*****","247538","272","11907","1053","1539","405","11471","753","63","109","195","280","5439","1126","33","58","5406","1124","18884","*****","8246","2438","558","465","593","619","0","157","0","157","6456","2461","3031","1826","2980","1832","51","74"
"0500000US31153","Sarpy County, Nebraska","169331","*****","155679","*****","140013","323","6752","824","422","256","3675","809","0","157","193","323","4624","1168","52","85","4572","1170","13652","*****","8868","1633","30","52","51","81","124","143","0","157","3763","1744","816","521","450","403","366","297"
"0500000US32003","Clark County, Nevada","2027868","*****","1419767","*****","930585","2145","210819","3906","7815","1429","184839","3922","13933","769","4275","2246","67501","5754","2530","1455","64971","5677","608101","*****","340383","13999","7412","2394","3017","1213","3034","1448","626","439","230151","13842","23478","3406","12937","2326","10541","2475"
"0500000US32031","Washoe County, Nevada","433731","*****","332771","*****","280594","171","9256","1268","5318","616","22659","1700","2370","519","124","171","12450","2196","0","206","12450","2196","100960","*****","72644","4658","935","1112","1580","844","477","463","44","72","20277","4666","5003","1556","1295","748","3708","1418"
"0500000US33011","Hillsborough County, New Hampshire","403985","*****","380536","*****","348536","1876","7394","1493","302","233","14815","880","0","185","2052","1860","7437","1808","237","363","7200","1803","23449","*****","14455","2099","2352","1483","0","185","0","185","0","185","4465","1894","2177","1220","276","304","1901","1136"
"0500000US34001","Atlantic County, New Jersey","275862","*****","225776","*****","157370","378","38942","1902","394","350","22272","765","0","200","359","371","6439","2016","279","223","6160","2003","50086","*****","32129","3483","2882","1629","0","200","66","117","0","200","12098","3129","2911","1359","1553","993","1358","947"
"0500000US34003","Bergen County, New Jersey","925328","*****","759886","*****","551371","585","49739","1524","1173","279","145265","1727","157","155","1437","748","10744","2008","1100","746","9644","1885","165442","*****","92975","8190","5533","2465","792","820","680","444","0","200","59409","8588","6053","2214","2189","957","3864","1784"
"0500000US34005","Burlington County, New Jersey","450838","*****","417789","*****","311608","1295","71166","2526","245","178","20972","1032","81","97","2008","1508","11709","2511","342","379","11367","2526","33049","*****","20183","2331","1880","781","0","200","177","246","0","200","8308","2438","2501","960","1430","790","1071","783"
"0500000US34007","Camden County, New Jersey","512854","*****","433961","*****","299813","1827","92463","2301","178","166","28102","1245","0","200","1474","1333","11931","2602","1693","1245","10238","2321","78893","*****","23547","3341","11281","2694","320","323","327","374","0","200","38732","4346","4686","1837","2544","1707","2142","862"
"0500000US34011","Cumberland County, New Jersey","157332","*****","112272","*****","76484","36","29836","922","891","485","1685","583","0","200","63","77","3313","1110","24","35","3289","1109","45060","*****","19373","3186","3758","1640","73","145","0","200","0","200","19757","3238","2099","885","1439","870","660","494"
"0500000US34013","Essex County, New Jersey","789565","*****","618242","*****","252098","1976","306638","1792","960","456","38752","1300","43","84","8819","2353","10932","1675","999","597","9933","1643","171323","*****","73183","6095","13824","2705","1113","893","373","362","0","200","71496","5996","11334","3452","5372","1937","5962","3225"
"0500000US34015","Gloucester County, New Jersey","290265","*****","274478","*****","231693","479","29297","1065","44","74","8622","571","0","200","471","484","4351","1251","0","200","4351","1251","15787","*****","6652","1745","640","565","109","191","0","200","0","200","6282","1723","2104","939","1419","921","685","506"
"0500000US34017","Hudson County, New Jersey","660282","*****","377241","*****","193769","1636","74197","1535","588","405","95674","1546","59","100","3507","1611","9447","2004","1328","704","8119","1807","283041","*****","177203","10263","9091","2290","1845","1461","906","515","0","200","80862","8690","13134","3157","6901","2470","6233","2006"
"0500000US34021","Mercer County, New Jersey","370414","*****","310308","*****","194191","778","71681","1608","130","131","37489","935","61","105","1288","1069","5468","1770","543","614","4925","1637","60106","*****","30043","5106","1868","1016","143","202","93","153","0","200","26036","4891","1923","961","1094","690","829","702"
"0500000US34023","Middlesex County, New Jersey","828919","*****","667242","*****","383589","668","77375","1258","930","600","189258","4300","99","109","2554","1328","13437","4460","2455","1308","10982","4250","161677","*****","119078","5451","4499","1422","224","257","632","485","0","200","31972","5225","5272","1452","2676","1352","2596","1132"
"0500000US34025","Monmouth County, New Jersey","629672","*****","564869","*****","478036","548","42230","1608","388","414","33876","984","94","161","1073","647","9172","1996","727","438","8445","1935","64803","*****","39494","4207","5639","2584","220","204","187","145","62","103","17012","3885","2189","874","637","430","1552","749"
"0500000US34027","Morris County, New Jersey","499397","*****","437370","*****","364621","1124","14309","1148","201","230","46741","1797","0","200","1279","1099","10219","1927","681","550","9538","1897","62027","*****","43358","4517","631","563","0","200","475","488","0","200","16091","4423","1472","748","594","414","878","590"
"0500000US34029","Ocean County, New Jersey","583414","*****","532094","*****","496375","539","16553","1526","575","488","11457","941","0","200","679","510","6455","1973","554","507","5901","1795","51320","*****","39266","4291","1161","591","41","69","0","200","0","200","10024","4275","828","546","510","420","318","353"
"0500000US34031","Passaic County, New Jersey","505672","*****","309040","*****","220029","656","57601","921","439","422","26978","726","126","212","1020","696","2847","1042","531","538","2316","893","196632","*****","112277","7367","10262","3521","2087","1450","438","421","0","200","53486","5315","18082","4773","2421","961","15661","4750"
"0500000US34035","Somerset County, New Jersey","330585","*****","284491","*****","196862","710","28491","1631","561","143","52323","971","0","200","951","862","5303","1939","110","123","5193","1906","46094","*****","30471","4003","343","312","0","200","339","402","0","200","13092","4155","1849","1223","657","578","1192","1021"
"0500000US34039","Union County, New Jersey","548256","*****","387448","*****","231551","1758","109727","2598","888","409","26236","1705","141","233","12547","2873","6358","2269","896","694","5462","2028","160808","*****","81432","5483","6756","2863","697","651","335","411","389","487","66326","5361","4873","1468","2300","1025","2573","1258"
"0500000US35001","Bernalillo County, New Mexico","674221","*****","345450","*****","272750","438","18043","881","24050","1507","15437","1196","349","313","1516","867","13305","2346","119","140","13186","2330","328771","*****","251699","8455","3520","1642","3293","1410","1441","1630","293","311","57283","7105","11242","2318","5543","1412","5699","1871"
"0500000US35005","Chaves County, New Mexico","65823","*****","30128","*****","27407","195","1372","487","175","196","358","349","25","51","0","195","791","341","0","195","791","341","35695","*****","21022","3160","31","50","666","477","305","474","0","195","12521","3245","1150","598","910","532","240","212"
"0500000US35013","Do?a Ana County, New Mexico","213460","*****","71399","*****","62082","169","3443","345","1873","304","1464","963","45","71","0","195","2492","1240","99","169","2393","1221","142061","*****","129455","3493","130","163","757","563","0","195","0","195","8217","2681","3502","1768","1896","1414","1606","1215"
"0500000US35031","McKinley County, New Mexico","73308","*****","63218","*****","7341","195","184","170","53907","866","779","723","82","100","0","195","925","413","0","195","925","413","10090","*****","5310","1202","0","195","861","553","0","195","0","195","2077","968","1842","741","956","790","886","467"
"0500000US35043","Sandoval County, New Mexico","136575","*****","86124","*****","62576","195","2336","524","16677","622","1775","407","44","72","106","149","2610","852","240","363","2370","729","50451","*****","32596","2845","0","195","451","280","287","460","0","195","12415","2539","4702","2233","2054","1106","2648","1899"
"0500000US35045","San Juan County, New Mexico","126503","*****","102040","*****","51356","220","71","83","46724","1100","415","280","75","91","86","143","3313","1172","99","162","3214","1161","24463","*****","15559","1828","221","268","1031","635","0","195","22","40","6113","1502","1517","774","928","699","589","311"
"0500000US35049","Santa Fe County, New Mexico","147423","*****","72124","*****","63821","222","508","379","3535","517","1583","333","311","315","248","218","2118","645","83","133","2035","637","75299","*****","55637","2929","142","135","2530","1568","13","24","59","103","15062","2785","1856","953","1346","916","510","275"
"0500000US35061","Valencia County, New Mexico","76284","*****","31172","*****","26478","143","189","164","2309","850","432","132","0","195","76","143","1688","951","122","214","1566","976","45112","*****","35388","2754","0","195","1407","1220","31","53","0","195","7543","2993","743","513","355","315","388","406"
"0500000US36001","Albany County, New York","306945","*****","289962","*****","228633","104","35653","1573","356","270","17449","695","437","502","89","104","7345","1809","336","266","7009","1737","16983","*****","10015","1870","2248","1365","0","193","136","216","0","193","3258","1302","1326","748","352","359","974","696"
"0500000US36005","Bronx County, New York","1418733","*****","643955","*****","146628","1843","418584","2312","3332","897","50909","1385","957","904","8355","2372","15190","2677","3119","1447","12071","2346","774778","*****","145966","10280","51049","5906","4446","1894","972","854","480","509","533969","11607","37896","5872","21953","3865","15943","4153"
"0500000US36007","Broome County, New York","197534","*****","190066","*****","168033","251","9532","886","526","251","7485","559","0","193","663","574","3827","905","165","154","3662","903","7468","*****","3490","1174","1245","816","325","391","52","80","0","193","1859","978","497","346","186","209","311","243"
"0500000US36027","Dutchess County, New York","296916","*****","263452","*****","217566","99","27583","1167","210","147","10569","987","0","193","878","853","6646","1629","112","134","6534","1617","33464","*****","19503","2188","3364","1614","476","500","0","193","0","193","6985","1633","3136","1514","1320","909","1816","1287"
"0500000US36029","Erie County, New York","919866","*****","874510","*****","706366","1292","120264","1988","3895","880","27114","1198","240","131","1483","1271","15148","2459","933","553","14215","2485","45356","*****","16107","2679","2474","1228","38","63","0","193","0","193","20731","2716","6006","2107","3026","1232","2980","1611"
"0500000US36045","Jefferson County, New York","119504","*****","111119","*****","98813","26","4905","1029","123","174","989","273","989","1260","266","350","5034","996","0","193","5034","996","8385","*****","3636","919","496","453","739","1043","0","193","0","193","1562","577","1952","965","274","276","1678","988"
"0500000US36047","Kings County, New York","2592149","*****","2084269","*****","925733","2887","812270","2545","5539","1007","292604","2790","66","119","12594","3439","35463","3601","3309","946","32154","3334","507880","*****","189911","10772","72460","7458","3478","1721","1962","897","750","796","215008","10433","24311","4359","11571","2814","12740","3764"
"0500000US36055","Monroe County, New York","749606","*****","690355","*****","536865","2779","109004","2000","1448","457","26576","1059","178","143","3881","3059","12403","2105","266","237","12137","2123","59251","*****","27717","2872","8416","2601","1571","743","194","227","220","354","14947","2418","6186","2340","2931","1279","3255","2040"
"0500000US36059","Nassau County, New York","1352146","*****","1140141","*****","853650","1302","146254","2451","1514","597","114373","1871","244","243","5957","2202","18149","2886","2522","1301","15627","2531","212005","*****","88028","6598","5769","2320","2581","2678","160","219","52","82","75697","7951","39718","7089","22250","5651","17468","5151"
"0500000US36061","New York County, New York","1626159","*****","1206761","*****","766114","2944","208313","4500","2528","612","184710","4171","1782","1619","11322","5254","31992","5990","2459","1327","29533","5801","419398","*****","153896","12506","37220","6230","2884","1745","1918","1679","623","708","192918","13342","29939","5925","8933","2647","21006","5118"
"0500000US36063","Niagara County, New York","214249","*****","208868","*****","185669","32","15757","762","1901","615","2272","480","187","175","182","290","2900","920","18","32","2882","919","5381","*****","3260","884","74","123","334","491","0","193","0","193","623","346","1090","697","786","641","304","322"
"0500000US36065","Oneida County, New York","233585","*****","221565","*****","195327","51","13426","1132","358","258","7713","753","0","193","31","51","4710","1378","80","146","4630","1356","12020","*****","5940","1318","1913","1004","23","40","76","97","0","193","3050","1251","1018","527","224","168","794","492"
"0500000US36067","Onondaga County, New York","468387","*****","447431","*****","365189","1580","49200","1832","2666","648","16445","687","36","51","1322","1203","12573","2204","1000","1180","11573","2015","20956","*****","11396","1762","2155","942","662","688","45","73","0","193","4178","1454","2520","930","1175","575","1345","767"
"0500000US36071","Orange County, New York","375592","*****","303650","*****","249510","652","34638","1520","201","234","9448","1067","93","164","1405","959","8355","1792","144","176","8211","1822","71942","*****","28671","3694","3227","1393","0","193","141","168","86","132","32865","4064","6952","2837","5014","2355","1938","1066"
"0500000US36081","Queens County, New York","2296175","*****","1653916","*****","603001","3130","397357","4603","4935","1673","558261","4971","1019","700","42230","6543","47113","5379","11410","2880","35703","4825","642259","*****","370873","13950","23848","4366","1137","708","4024","1626","231","317","214519","12801","27627","5563","13783","2430","13844","4693"
"0500000US36085","Richmond County, New York","472621","*****","388180","*****","297670","1183","46004","1670","848","423","37295","1322","0","193","1650","1373","4713","2019","179","253","4534","2005","84441","*****","59840","4880","3296","1268","1253","1793","387","516","0","193","16668","4571","2997","1173","2125","1164","872","496"
"0500000US36087","Rockland County, New York","320903","*****","266899","*****","204181","558","36437","1089","667","165","20202","1047","0","193","1014","628","4398","1528","522","398","3876","1474","54004","*****","23989","3531","4717","1953","93","149","0","193","0","193","22810","3274","2395","1063","1069","582","1326","938"
"0500000US36089","St. Lawrence County, New York","111963","*****","109566","*****","103376","89","2766","221","801","335","1200","148","31","48","79","89","1313","484","13","26","1300","483","2397","*****","1077","336","98","136","0","193","0","193","24","46","756","254","442","256","311","200","131","141"
"0500000US36093","Schenectady County, New York","155333","*****","145352","*****","116300","1298","15628","996","542","348","6358","825","0","193","3167","1613","3357","984","468","515","2889","893","9981","*****","5986","1641","1551","1116","0","193","0","193","0","193","1627","1081","817","504","637","463","180","191"
"0500000US36103","Suffolk County, New York","1499738","*****","1234224","*****","1049069","1003","108409","1791","2682","756","55574","2173","123","142","2138","1059","16229","3091","969","483","15260","3064","265514","*****","156701","10764","8776","2763","2059","1514","601","366","325","362","75143","10425","21909","5662","12286","4080","9623","4074"
