"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"0500000US36065","Oneida County, New York","231190","*****","218447","*****","189960","543","11996","1459","205","195","9824","545","53","93","393","542","6016","1539","33","44","5983","1541","12743","*****","7856","1162","1317","686","195","314","0","192","0","192","2081","927","1294","584","486","402","808","478"
"0500000US36067","Onondaga County, New York","466194","*****","443886","*****","358921","325","50261","1748","1741","652","17368","1083","81","97","903","594","14611","2288","113","104","14498","2283","22308","*****","11999","1586","2520","705","28","49","45","89","0","192","5347","1526","2369","960","474","283","1895","882"
"0500000US36071","Orange County, New York","379210","*****","302970","*****","245371","580","35358","2034","1105","317","10415","928","149","247","1002","564","9570","2143","175","232","9395","2137","76240","*****","33335","4494","3495","1812","772","541","271","302","0","192","31982","4860","6385","2338","3156","1299","3229","1653"
"0500000US36081","Queens County, New York","2333054","*****","1679360","*****","579780","2811","397247","5185","5720","1454","589414","6226","632","459","53375","7721","53192","6013","11557","2512","41635","5364","653694","*****","326080","12460","24060","3317","3789","1276","3508","1352","608","517","265282","12687","30367","4563","17728","3902","12639","2597"
"0500000US36083","Rensselaer County, New York","160070","*****","152238","*****","133674","92","9026","1049","102","120","3950","751","0","192","686","804","4800","1094","0","192","4800","1094","7832","*****","4282","1155","729","505","697","920","69","62","0","192","1180","741","875","439","265","235","610","403"
"0500000US36085","Richmond County, New York","476015","*****","388448","*****","292822","811","45288","1827","143","193","40174","1526","633","913","2107","1347","7281","2077","459","377","6822","2134","87567","*****","59708","5104","3632","1420","108","152","573","501","88","144","20357","4865","3101","1164","1724","830","1377","643"
"0500000US36087","Rockland County, New York","326780","*****","269412","*****","204249","2115","37587","1278","462","351","19686","1117","49","87","2507","2257","4872","1492","324","319","4548","1463","57368","*****","21599","3676","2763","1588","130","108","0","192","0","192","31482","4287","1394","883","763","602","631","503"
"0500000US36089","St. Lawrence County, New York","110038","*****","106976","416","101202","192","2462","305","437","289","1383","238","11","17","40","45","1441","591","0","192","1441","591","3062","416","1638","543","463","256","0","192","106","123","0","192","432","217","423","291","288","243","135","83"
"0500000US36093","Schenectady County, New York","154553","*****","143889","*****","112103","1638","14108","2113","258","305","6739","580","219","335","5366","2642","5096","1702","994","879","4102","1592","10664","*****","7373","1450","401","439","0","192","0","192","0","192","1744","1106","1146","933","155","136","991","940"
"0500000US36103","Suffolk County, New York","1492583","*****","1208651","*****","1015171","1129","107613","2406","1861","759","58095","2455","303","146","5667","2328","19941","2919","2334","1145","17607","2955","283932","*****","180625","11836","3564","1263","1500","954","631","514","530","520","87463","11693","9619","2612","5774","1803","3845","1807"
"0500000US36111","Ulster County, New York","179225","*****","161184","*****","142541","306","9116","1406","54","56","3911","543","21","43","284","315","5257","1523","21","42","5236","1521","18041","*****","9501","1770","1743","1066","97","102","58","73","0","192","4991","1556","1651","919","680","597","971","740"
"0500000US36119","Westchester County, New York","974542","*****","736551","*****","524327","1036","133109","2118","1697","399","57649","2163","153","126","2157","1082","17459","3422","1588","1055","15871","3174","237991","*****","104360","8356","11401","2748","1048","726","313","268","39","64","105728","8142","15102","3768","10817","3602","4285","1473"
"0500000US37025","Cabarrus County, North Carolina","201590","*****","181201","*****","135064","489","33607","1262","511","537","6212","902","374","445","629","608","4804","1598","40","67","4764","1602","20389","*****","6268","1997","795","825","0","203","0","203","0","203","11912","2338","1414","1182","1160","1139","254","251"
"0500000US37051","Cumberland County, North Carolina","327127","*****","290049","*****","142822","288","119348","1868","4105","911","7224","912","563","435","760","517","15227","2448","223","360","15004","2420","37078","*****","20088","2436","5218","1910","907","651","425","297","174","210","6701","1954","3565","1225","1523","814","2042","1039"
"0500000US37063","Durham County, North Carolina","306212","*****","265281","*****","129108","511","111820","1851","622","292","15137","670","267","315","719","597","7608","1951","294","296","7314","1934","40931","*****","28991","2933","1317","830","47","92","577","769","0","203","9562","2761","437","357","297","287","140","203"
"0500000US37067","Forsyth County, North Carolina","371511","*****","324300","*****","211814","413","95724","1784","838","297","8388","698","0","203","1305","1013","6231","1603","0","203","6231","1603","47211","*****","34086","2788","1860","925","675","583","144","238","21","40","7574","2169","2851","1500","1324","734","1527","1345"
"0500000US37071","Gaston County, North Carolina","216965","*****","202275","*****","159129","101","33988","1746","1004","352","3627","327","0","203","289","297","4238","1818","30","58","4208","1808","14690","*****","8783","1730","370","363","0","203","0","203","0","203","4880","1697","657","389","650","389","7","14"
"0500000US37081","Guilford County, North Carolina","521330","*****","480339","*****","265954","904","173019","3069","1614","453","26082","560","136","165","2255","1973","11279","2713","768","921","10511","2783","40991","*****","25008","3071","2210","1234","361","356","56","99","247","398","12725","2790","384","313","195","226","189","225"
"0500000US37085","Harnett County, North Carolina","130881","*****","114591","*****","81056","35","26994","1152","522","227","916","337","202","307","546","543","4355","1100","211","291","4144","1123","16290","*****","5864","1521","509","511","356","509","0","203","0","203","8177","1671","1384","841","619","421","765","720"
"0500000US37101","Johnston County, North Carolina","191450","*****","166028","*****","130999","325","29967","1216","385","320","536","480","0","203","322","325","3819","1288","0","203","3819","1288","25422","*****","18936","2707","1815","1905","344","511","0","203","0","203","2720","1815","1607","1046","543","605","1064","888"
"0500000US37119","Mecklenburg County, North Carolina","1054835","*****","918121","*****","500214","1623","327612","2652","2181","706","59379","1576","786","301","5019","2280","22930","3104","1054","660","21876","3042","136714","*****","74717","6788","7009","2754","559","635","165","163","0","203","50752","6376","3512","1454","1334","789","2178","1275"
"0500000US37133","Onslow County, North Carolina","187136","*****","164373","*****","124501","148","23509","2317","469","294","3350","709","350","256","156","191","12038","2558","0","203","12038","2558","22763","*****","14852","2302","802","635","122","158","0","203","63","94","3068","1624","3856","2111","2144","1949","1712","1075"
"0500000US37135","Orange County, North Carolina","141796","*****","129926","*****","97843","424","14745","1579","669","240","10928","727","0","203","233","377","5508","1824","359","297","5149","1805","11870","*****","8747","1213","213","242","8","18","342","412","0","203","1743","786","817","701","522","644","295","310"
"0500000US37147","Pitt County, North Carolina","177220","*****","166210","*****","97470","138","60636","1619","640","204","2983","791","64","101","101","125","4316","1759","79","138","4237","1714","11010","*****","4727","1976","1879","1263","0","203","0","203","0","203","4215","2237","189","273","189","273","0","203"
"0500000US37155","Robeson County, North Carolina","133235","*****","121782","*****","34011","203","32097","370","52269","961","958","68","197","303","239","338","2011","965","0","203","2011","965","11453","*****","4431","1351","288","330","520","438","0","203","0","203","6005","1297","209","243","209","243","0","203"
"0500000US37183","Wake County, North Carolina","1046791","*****","941664","*****","631306","1233","209310","3320","2548","787","69506","2391","157","184","2499","1413","26338","4002","1283","839","25055","3988","105127","*****","56920","6540","3996","1767","1267","884","35","55","0","203","38117","7267","4792","1536","1799","975","2993","1593"
"0500000US39017","Butler County, Ohio","377537","*****","360156","*****","308719","302","30196","2228","403","395","10086","1284","98","122","180","177","10474","2889","603","727","9871","2709","17381","*****","13739","1833","217","227","133","194","0","189","0","189","3039","1765","253","219","161","154","92","154"
"0500000US39035","Cuyahoga County, Ohio","1249352","*****","1177892","*****","740000","1059","364060","3869","1718","517","35156","1582","323","88","3422","1237","33213","4287","1314","1083","31899","4158","71460","*****","40502","3181","3075","1196","557","370","201","171","66","120","17722","2824","9337","2256","2697","1163","6640","1884"
"0500000US39049","Franklin County, Ohio","1264518","*****","1197299","*****","810480","1193","276534","4459","1981","1057","62417","1867","674","377","3085","1663","42128","5124","822","712","41306","5006","67219","*****","44754","4662","3988","1473","189","178","372","348","73","128","12278","3786","5565","3008","1324","828","4241","3067"
"0500000US39061","Hamilton County, Ohio","809099","*****","784144","*****","530011","1808","207053","4062","494","339","20920","930","47","81","3700","1911","21919","3984","424","377","21495","3876","24955","*****","12867","1907","1919","993","306","283","478","673","38","66","8262","2108","1085","547","224","185","861","496"
"0500000US39085","Lake County, Ohio","228614","*****","219035","*****","203293","113","8791","789","388","281","3153","498","0","189","69","113","3341","978","279","324","3062","956","9579","*****","4965","1489","220","232","0","189","0","189","26","55","2345","1232","2023","1273","266","241","1757","1295"
"0500000US39093","Lorain County, Ohio","306365","*****","276408","*****","240669","235","24030","1500","578","306","2735","1268","174","278","177","233","8045","2035","1194","1425","6851","1622","29957","*****","19947","2242","2773","1280","0","189","0","189","0","189","3983","1489","3254","1406","1162","602","2092","1227"
"0500000US39095","Lucas County, Ohio","432488","*****","402521","*****","298510","546","81778","2004","583","359","6644","909","233","280","1131","570","13642","2119","298","355","13344","2072","29967","*****","14634","2020","1055","590","233","266","66","107","0","189","9495","1825","4484","1452","3210","1438","1274","616"
"0500000US39099","Mahoning County, Ohio","230008","*****","217083","*****","175643","46","34131","1387","377","216","2048","493","0","189","59","83","4825","1487","0","189","4825","1487","12925","*****","8130","1479","919","606","25","42","0","189","0","189","1468","720","2383","1056","446","346","1937","1021"
"0500000US39113","Montgomery County, Ohio","531239","*****","516329","*****","378005","645","109321","2289","640","466","11335","871","232","246","878","698","15918","2372","220","180","15698","2361","14910","*****","10706","1243","1318","896","0","189","0","189","142","149","2193","1060","551","429","112","170","439","407"
"0500000US39151","Stark County, Ohio","373612","*****","366273","*****","323632","588","27206","1826","173","250","3617","465","0","189","611","505","11034","1904","240","276","10794","1860","7339","*****","3951","1285","171","187","45","78","65","118","0","189","1863","1170","1244","789","629","502","615","588"
"0500000US39153","Summit County, Ohio","540300","*****","529625","*****","418850","479","77311","2435","474","331","17078","1165","149","154","1105","795","14658","2615","230","236","14428","2596","10675","*****","8540","1111","605","418","29","50","38","70","0","189","280","318","1183","888","322","343","861","802"
"0500000US39155","Trumbull County, Ohio","201825","*****","198347","*****","175993","192","16754","1619","225","195","860","340","0","189","251","192","4264","1598","0","189","4264","1598","3478","*****","2229","735","783","665","139","239","0","189","0","189","40","68","287","278","154","163","133","172"
"0500000US39173","Wood County, Ohio","130219","*****","123074","*****","115250","189","3737","401","379","210","1938","466","0","189","97","155","1673","595","67","120","1606","590","7145","*****","3859","919","175","181","131","152","0","189","234","334","1761","857","985","594","405","329","580","559"
"0500000US40017","Canadian County, Oklahoma","136532","*****","125101","*****","104990","170","3031","904","5720","1215","4298","502","0","159","935","989","6127","1412","0","159","6127","1412","11431","*****","5869","1581","0","159","0","159","0","159","0","159","4890","1834","672","586","609","568","63","113"
"0500000US40027","Cleveland County, Oklahoma","278655","*****","255246","*****","201647","154","12200","1265","11305","1393","12695","1158","46","63","96","154","17257","2149","133","212","17124","2147","23409","*****","17244","1905","153","192","480","410","169","176","96","163","3058","1231","2209","1130","848","388","1361","1054"
"0500000US40031","Comanche County, Oklahoma","122136","*****","106661","*****","68893","203","20789","1064","5742","943","2645","739","225","227","121","203","8246","1672","0","159","8246","1672","15475","*****","7500","1762","1870","815","871","929","0","159","0","159","2729","1317","2505","1025","709","493","1796","937"
"0500000US40101","Muskogee County, Oklahoma","69477","*****","65307","*****","39268","49","7251","605","12245","1180","513","62","103","166","0","159","5927","1401","28","49","5899","1408","4170","*****","1549","696","46","68","193","175","0","159","0","159","1728","747","654","513","82","109","572","531"
"0500000US40109","Oklahoma County, Oklahoma","782970","*****","649955","*****","441906","683","116816","3293","21590","1881","24005","2088","736","75","1478","941","43424","4137","1175","959","42249","4208","133015","*****","97850","5187","1818","746","3399","2173","241","222","275","467","22794","4593","6638","2408","1486","720","5152","2269"
"0500000US40125","Pottawatomie County, Oklahoma","72290","*****","68732","*****","52691","159","2607","141","9774","650","578","175","60","101","0","159","3022","683","0","159","3022","683","3558","*****","1875","383","0","159","532","312","0","159","0","159","368","202","783","426","522","376","261","331"
"0500000US40143","Tulsa County, Oklahoma","642940","*****","563867","*****","402503","418","62718","1933","28713","2230","20873","726","279","162","786","487","47995","3168","407","370","47588","3191","79073","*****","43283","2968","1212","616","3889","1321","368","214","0","159","25669","3155","4652","950","2300","737","2352","740"
"0500000US40145","Wagoner County, Oklahoma","77679","*****","73131","*****","55870","85","2615","234","6706","948","951","369","90","98","54","77","6845","1112","18","30","6827","1110","4548","*****","2724","676","101","160","184","246","0","159","0","159","854","507","685","507","533","475","152","170"
"0500000US41005","Clackamas County, Oregon","408062","*****","373647","*****","336551","255","3656","636","2409","997","15775","2070","626","428","223","221","14407","2343","167","162","14240","2338","34415","*****","21303","3522","892","1240","1230","1163","384","470","0","201","8490","2972","2116","1204","342","422","1774","1145"
"0500000US41029","Jackson County, Oregon","216527","*****","189507","*****","175946","452","1390","775","2298","1037","2653","644","635","294","348","452","6237","1416","0","201","6237","1416","27020","*****","16986","3287","0","201","0","201","150","216","0","201","7691","3506","2193","1192","547","522","1646","1100"
"0500000US41039","Lane County, Oregon","369519","*****","337928","*****","304288","590","3279","849","3065","835","9408","1458","928","271","691","590","16269","1866","0","201","16269","1866","31591","*****","20656","2468","384","244","1097","825","189","291","0","201","6167","2158","3098","1221","917","630","2181","1080"
"0500000US41043","Linn County, Oregon","122849","*****","112000","*****","104659","513","595","400","1026","543","1210","587","74","49","355","509","4081","845","46","66","4035","843","10849","*****","6075","2023","0","201","222","187","89","136","0","201","4156","2062","307","296","82","111","225","259"
"0500000US41047","Marion County, Oregon","336316","*****","248144","*****","222077","200","4421","758","2018","849","6959","1012","2356","1152","327","420","9986","1937","141","193","9845","1939","88172","*****","43345","5153","385","365","360","268","0","201","46","77","23041","4391","20995","5008","1592","871","19403","5126"
"0500000US05007","Benton County, Arkansas","258291","*****","215993","*****","190977","236","3803","597","2479","704","9285","907","1350","197","468","383","7631","1345","356","367","7275","1324","42298","*****","37672","1598","93","153","177","278","58","97","0","197","3041","1241","1257","691","584","350","673","478"
"0500000US05119","Pulaski County, Arkansas","393250","*****","369453","*****","206918","759","141991","2255","593","362","8604","875","33","54","1044","848","10270","2491","575","471","9695","2434","23797","*****","11428","2251","439","436","206","240","0","197","0","197","8075","2614","3649","2715","3649","2715","0","197"
"0500000US05143","Washington County, Arkansas","228049","*****","190642","*****","164071","431","8398","675","1892","932","5202","825","4953","439","262","431","5864","1455","248","439","5616","1402","37407","*****","10386","2770","210","231","297","449","200","337","0","197","25184","2868","1130","713","700","610","430","292"
"0500000US06001","Alameda County, California","1647704","*****","1276632","*****","526129","1212","171040","3784","4618","804","479499","4945","13094","829","4894","1767","77358","5064","5341","2758","72017","5037","371072","*****","161938","9181","3815","1369","5504","2144","4357","1853","771","531","166258","10344","28429","3873","16454","2900","11975","2392"
"0500000US06007","Butte County, California","226864","*****","190582","*****","164262","570","3563","796","2041","614","10478","1074","487","286","618","577","9133","1555","241","315","8892","1558","36282","*****","23630","2531","0","206","526","412","187","225","324","447","8959","2493","2656","1133","1483","840","1173","571"
"0500000US06013","Contra Costa County, California","1135127","*****","846414","*****","502828","1421","93005","3601","1598","672","180270","4819","4756","1294","4343","2077","59614","6364","1365","678","58249","6399","288713","*****","156024","9811","4408","2768","1561","736","3579","1359","135","155","100057","9559","22949","3828","10193","2750","12756","3303"
"0500000US06017","El Dorado County, California","185625","*****","161926","*****","144295","759","1787","303","1825","718","8904","941","393","611","723","743","3999","1194","45","75","3954","1182","23699","*****","18200","2020","8","17","554","385","0","206","69","119","3022","1537","1846","1136","762","633","1084","959"
"0500000US06019","Fresno County, California","979915","*****","462652","*****","292739","1121","45544","1721","3837","1037","100468","1471","676","289","1071","1119","18317","2643","488","329","17829","2617","517263","*****","347880","11449","2102","803","6339","1958","1525","697","507","574","142578","11054","16332","4130","7035","2067","9297","3328"
"0500000US06023","Humboldt County, California","136646","*****","121144","*****","101363","900","947","468","6184","1124","3620","818","0","206","22","38","9008","1818","649","900","8359","1487","15502","*****","9432","1472","225","240","1044","869","592","641","0","206","3132","1143","1077","628","32","45","1045","628"
"0500000US06025","Imperial County, California","180883","*****","29386","*****","19998","162","3628","389","901","315","2648","206","18","32","118","162","2075","472","17","31","2058","469","151497","*****","90973","6526","494","229","907","591","83","138","283","450","54397","6378","4360","1938","1810","1018","2550","1920"
"0500000US06029","Kern County, California","884788","*****","417213","*****","306536","1071","43845","2652","4290","1179","39938","2088","1395","68","989","997","20220","3476","2264","1356","17956","3203","467575","*****","335541","11555","3823","1687","7646","4208","677","649","1747","2612","105948","9408","12193","2929","6350","1966","5843","1906"
"0500000US06031","Kings County, California","149785","*****","68645","*****","48891","104","8982","634","993","345","5012","1148","402","356","97","104","4268","1423","180","304","4088","1383","81140","*****","50815","4637","1046","1175","1090","550","226","288","70","124","25568","4008","2325","1152","1449","794","876","747"
"0500000US06037","Los Angeles County, California","10137915","*****","5219085","*****","2667102","3301","793213","6583","18045","1848","1456307","8022","24215","1842","34675","6101","225528","9360","11972","2332","213556","8842","4918830","*****","2426796","32927","33303","4481","47325","6373","18268","2356","1889","915","2223776","32370","167473","9912","94326","6211","73147","8057"
"0500000US06039","Madera County, California","154697","*****","65896","*****","53651","206","4462","934","1081","462","2711","624","312","466","22","39","3657","1174","0","206","3657","1174","88801","*****","56054","5232","73","127","2181","2045","37","67","0","206","28099","5376","2357","1093","1343","1001","1014","718"
"0500000US06041","Marin County, California","260651","*****","218924","*****","185261","1760","6067","1308","274","245","13738","1297","397","433","1883","1872","11304","1761","290","320","11014","1758","41727","*****","15165","3318","47","85","0","206","148","205","0","206","23724","3472","2643","1411","1902","1162","741","639"
"0500000US06045","Mendocino County, California","87628","*****","65762","*****","57124","214","412","332","2647","787","1125","348","231","262","167","181","4056","1118","66","109","3990","1084","21866","*****","14078","2557","0","206","522","562","0","206","0","206","5720","2632","1546","1071","464","424","1082","957"
"0500000US06047","Merced County, California","268672","*****","110472","*****","75675","496","8207","749","1543","533","20943","865","32","56","577","506","3495","1317","195","239","3300","1330","158200","*****","73702","7155","285","281","979","678","213","214","0","206","77280","7355","5741","2094","4659","1994","1082","685"
"0500000US06053","Monterey County, California","435232","*****","181389","*****","130756","1033","10820","916","831","379","24302","1666","1021","693","1330","1124","12329","1837","53","68","12276","1835","253843","*****","112018","8450","235","270","1072","656","550","560","65","107","133763","8501","6140","1653","3031","1296","3109","1070"
"0500000US06055","Napa County, California","142166","*****","93919","*****","75119","203","2718","541","561","285","11086","706","269","110","252","214","3914","867","151","191","3763","900","48247","*****","35824","3389","0","206","599","430","215","301","0","206","10187","3230","1422","815","1131","719","291","248"
"0500000US06059","Orange County, California","3172532","*****","2085841","*****","1299559","2000","49643","2534","6652","1320","631396","4553","9342","1178","6234","1982","83015","5677","3849","1322","79166","5569","1086691","*****","686635","19496","3959","1378","6791","1768","6226","1340","1449","1034","346623","19571","35008","4612","16796","2646","18212","3939"
"0500000US06061","Placer County, California","380531","*****","327964","*****","278316","574","5328","777","1052","327","26173","1884","392","281","171","146","16532","2138","571","580","15961","2076","52567","*****","31585","3787","468","343","1240","1345","196","186","0","206","15132","3278","3946","1628","1223","534","2723","1621"
"0500000US06065","Riverside County, California","2387741","*****","1231572","*****","858867","1739","145206","3415","8572","2094","144476","4295","6939","1046","5074","1799","62438","5429","1166","834","61272","5367","1156169","*****","547177","18645","7227","2150","11870","3451","4629","1444","644","412","539650","18046","44972","6156","26512","4872","18460","4054"
"0500000US06067","Sacramento County, California","1514460","*****","1166822","*****","683607","3605","144128","4165","6248","1469","226750","4794","16108","1618","9086","3982","80895","6447","4403","1585","76492","6145","347638","*****","199156","9318","4578","1309","4017","1443","3895","1564","106","177","108682","9274","27204","3978","10858","2325","16346","3102"
"0500000US06071","San Bernardino County, California","2140096","*****","1010203","*****","624308","1520","173558","4366","5362","1256","147672","2366","5547","982","3949","1909","49807","5558","3302","1813","46505","5457","1129893","*****","690434","15690","9306","2869","9715","2869","4598","2310","834","724","360389","15062","54617","6924","25863","4551","28754","5564"
"0500000US06073","San Diego County, California","3317749","*****","2205424","*****","1523776","1004","155477","3553","13231","2072","381057","6520","12918","2085","3969","1302","114996","7638","3258","1716","111738","6968","1112325","*****","861694","13291","10401","3625","11749","3690","8312","2028","1438","1009","165196","11472","53535","6179","23962","3642","29573","5502"
"0500000US06075","San Francisco County, California","870887","*****","738349","*****","354018","1132","41636","1918","1923","621","296324","2921","1967","622","3974","1447","38507","3254","2439","1275","36068","2995","132538","*****","50392","5144","1832","879","1131","746","4085","1805","0","206","66625","5953","8473","1638","5193","1373","3280","1002"
"0500000US06077","San Joaquin County, California","733709","*****","431557","*****","239944","288","50405","1848","1997","802","108700","3401","4320","376","464","439","25727","3987","2096","1711","23631","3340","302152","*****","178008","8968","1721","691","3431","1668","2847","1185","377","372","73966","8641","41802","5188","7460","1802","34342","4892"
"0500000US06079","San Luis Obispo County, California","282887","*****","219715","*****","195618","233","4853","795","1598","801","10473","963","28","51","86","110","7059","1609","614","584","6445","1480","63172","*****","43074","4595","314","297","664","452","516","537","0","206","16040","4493","2564","1033","1437","594","1127","805"
"0500000US06081","San Mateo County, California","764797","*****","575488","*****","301793","1034","16055","1355","749","438","212583","3409","10612","661","2705","1119","30991","4300","2141","1753","28850","3629","189309","*****","86931","7955","1358","642","2353","1123","2218","1216","144","188","82478","7785","13827","3122","8836","2590","4991","1319"
"0500000US06083","Santa Barbara County, California","446170","*****","244826","*****","200455","352","7898","893","1246","391","24522","1622","0","206","171","283","10534","1928","160","219","10374","1911","201344","*****","141286","8704","304","292","3617","1676","280","267","94","117","46203","7554","9560","2521","3596","1372","5964","2109"
"0500000US06085","Santa Clara County, California","1919402","*****","1422062","*****","617233","2305","44281","2252","3116","1010","679686","5121","7226","612","4933","2261","65587","5433","2679","1035","62908","5476","497340","*****","227587","12411","2861","976","5671","2417","3846","1137","1376","856","222419","12578","33580","5335","18932","3948","14648","3100"
"0500000US06087","Santa Cruz County, California","274673","*****","182585","*****","158100","259","2744","720","461","450","13357","1169","43","74","443","244","7437","1540","119","137","7318","1520","92088","*****","45873","7000","164","137","1336","925","335","291","0","206","40231","7256","4149","1664","2283","1323","1866","1137"
"0500000US06089","Shasta County, California","179631","*****","162069","*****","144130","227","1603","415","2391","722","5882","843","77","124","149","185","7837","1237","210","221","7627","1260","17562","*****","14163","1161","188","262","551","519","134","223","0","206","1373","620","1153","691","162","148","991","616"
"0500000US06095","Solano County, California","440207","*****","325029","*****","168205","1833","61000","1814","924","433","64748","2219","3600","717","1930","1785","24622","2835","1031","507","23591","2876","115178","*****","50879","5349","3438","1913","644","353","1812","964","113","136","44385","5112","13907","2640","5158","1553","8749","2257"
"0500000US06097","Sonoma County, California","503070","*****","369453","*****","319385","1140","6641","1348","2049","652","21115","1506","1542","650","2665","1114","16056","2337","438","676","15618","2307","133617","*****","51810","7175","1991","1302","2348","1151","372","396","0","206","68535","8299","8561","2822","2969","1567","5592","2328"
"0500000US06099","Stanislaus County, California","541560","*****","294559","*****","230749","589","15119","991","2145","916","29725","1585","3061","561","851","678","12909","2018","549","301","12360","2010","247001","*****","164966","8775","1977","1162","1282","671","890","513","105","133","67838","8712","9943","2507","5063","1573","4880","1944"
"0500000US06101","Sutter County, California","96651","*****","67210","*****","45146","206","1672","607","636","261","14670","2397","416","206","0","206","4670","2562","0","206","4670","2562","29441","*****","24154","1659","0","206","17","40","179","195","85","135","3331","1229","1675","991","408","280","1267","924"
"0500000US06107","Tulare County, California","460437","*****","165289","*****","132161","2419","5220","694","2706","876","14476","1369","701","117","2274","2824","7751","1632","576","370","7175","1566","295148","*****","208123","8644","947","648","3527","1661","6030","5760","207","342","70336","6928","5978","1670","3669","1176","2309","1169"
"0500000US06111","Ventura County, California","849738","*****","488224","*****","387987","897","14110","1075","2020","866","59424","2448","1315","521","1742","872","21626","2717","442","328","21184","2698","361514","*****","293128","6682","819","431","3726","2112","1348","688","472","517","43781","5973","18240","3381","5799","1495","12441","3206"
"0500000US06113","Yolo County, California","215802","*****","147775","*****","101579","597","5300","808","676","562","30117","1731","750","486","502","531","8851","1989","429","302","8422","1975","68027","*****","50356","3742","176","228","1159","962","38","65","86","143","11133","3079","5079","2007","1094","756","3985","1787"
"0500000US06115","Yuba County, California","75275","*****","54344","*****","41984","206","2331","352","640","422","3656","1468","1279","969","668","961","3786","848","0","206","3786","848","20931","*****","14058","2046","0","206","406","382","0","206","97","175","3303","1825","3067","1517","190","193","2877","1476"
"0500000US08001","Adams County, Colorado","498187","*****","300912","*****","252837","219","15363","1215","2591","745","19679","1339","425","524","706","771","9311","1787","190","178","9121","1819","197275","*****","150133","6673","502","373","5086","2043","104","124","0","195","31664","5622","9786","2703","3856","1485","5930","2399"
"0500000US08005","Arapahoe County, Colorado","637068","*****","516530","*****","389433","347","67311","3042","2248","794","38291","1535","1554","206","663","400","17030","3464","437","318","16593","3432","120538","*****","62973","5886","2025","888","1375","613","272","213","64","110","47178","5983","6651","1651","3866","1239","2785","1145"
"0500000US08013","Boulder County, Colorado","322226","*****","277747","*****","251286","591","3249","462","427","389","15425","976","209","224","667","609","6484","1173","90","105","6394","1150","44479","*****","37337","1944","204","316","500","383","135","215","0","195","4985","1710","1318","645","903","565","415","326"
"0500000US08031","Denver County, Colorado","693060","*****","483719","*****","374372","534","63879","1567","3010","992","25346","1585","291","248","978","583","15843","2454","305","442","15538","2340","209341","*****","147912","7219","4383","2191","2452","1560","375","285","119","197","46344","7261","7756","1969","4151","1688","3605","1272"
"0500000US08035","Douglas County, Colorado","328632","*****","300749","*****","273178","361","3961","811","991","440","15349","1093","205","208","155","190","6910","1455","234","303","6676","1399","27883","*****","21422","1561","706","670","303","334","175","235","0","195","3584","1160","1693","891","966","726","727","517"
"0500000US08041","El Paso County, Colorado","688284","*****","573436","*****","480082","459","41454","3051","1816","762","18097","1614","2678","322","756","490","28553","3863","623","420","27930","3848","114848","*****","72359","4768","2085","1398","1772","1395","204","194","331","375","24750","4578","13347","3055","6721","2037","6626","2221"
"0500000US08059","Jefferson County, Colorado","571837","*****","485109","*****","448949","522","5938","728","2279","741","16978","1117","273","229","576","390","10116","1297","321","404","9795","1345","86728","*****","70785","2763","1376","1163","1317","627","196","163","0","195","9166","2175","3888","1445","2538","1069","1350","927"
"0500000US08069","Larimer County, Colorado","339993","*****","301884","*****","282020","403","3086","614","1813","607","7195","996","516","344","304","267","6950","1351","213","278","6737","1303","38109","*****","25342","2799","265","379","901","695","294","372","0","195","6431","1975","4876","2124","1849","760","3027","2075"
"0500000US08077","Mesa County, Colorado","150083","*****","128516","*****","122417","132","465","344","1035","556","1263","251","140","271","99","120","3097","709","34","57","3063","720","21567","*****","17695","1325","0","195","349","280","0","195","327","394","2012","1084","1184","560","666","557","518","461"
"0500000US08101","Pueblo County, Colorado","165123","*****","94510","*****","86243","256","2985","516","1202","458","1167","340","90","155","263","235","2560","770","97","120","2463","787","70613","*****","47087","3116","1207","994","7062","2059","143","230","37","59","12829","2761","2248","865","957","479","1291","679"
"0500000US08123","Weld County, Colorado","294932","*****","209151","*****","195254","268","3248","724","468","282","4496","748","0","195","580","616","5105","997","119","147","4986","984","85781","*****","76638","2300","187","198","502","384","27","45","0","195","6357","2011","2070","890","1487","786","583","326"
"0500000US09001","Fairfield County, Connecticut","944177","*****","760543","*****","586469","2121","100316","2201","1097","423","49282","2307","207","271","6544","2598","16628","2857","1734","1161","14894","2531","183634","*****","110223","7412","10377","2890","1714","1481","1099","653","488","399","45884","6120","13849","3389","7115","2603","6734","1962"
"0500000US09003","Hartford County, Connecticut","892389","*****","735163","*****","552033","1111","115373","2726","1370","471","45271","1590","29","49","2274","1165","18813","3100","1222","668","17591","3070","157226","*****","84392","6373","5389","1651","1393","1373","94","113","53","91","55014","6183","10891","2850","5933","2509","4958","2009"
