"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"0500000US01097","Mobile County, Alabama","413210","*****","400767","*****","233076","435","148889","1896","2835","883","7425","1131","61","99","467","428","8014","2468","239","241","7775","2408","12443","*****","7373","2397","1270","1213","80","145","354","591","0","206","2982","2182","384","361","257","337","127","166"
"0500000US01101","Montgomery County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US01103","Morgan County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US01115","St. Clair County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US01117","Shelby County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US01121","Talladega County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US01125","Tuscaloosa County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US01127","Walker County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US02020","Anchorage Municipality, Alaska","288000","*****","261008","*****","164029","431","14601","1659","25111","2519","25795","2250","8041","511","225","213","23206","4013","210","362","22996","3959","26992","*****","16360","2638","606","453","445","325","181","295","0","163","6265","2295","3135","1378","650","418","2485","1306"
"0500000US02090","Fairbanks North Star Borough, Alaska","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US02170","Matanuska-Susitna Borough, Alaska","108317","*****","102704","*****","85100","77","1699","208","7956","1042","1681","592","172","184","60","77","6036","1201","0","163","6036","1201","5613","*****","3590","618","0","163","533","453","0","163","154","234","356","271","980","492","229","209","751","454"
"0500000US04001","Apache County, Arizona","71887","*****","67151","*****","12935","218","721","434","52536","697","160","168","15","27","218","269","566","488","0","218","566","488","4736","*****","2174","899","0","218","944","674","0","218","0","218","909","531","709","525","637","509","72","134"
"0500000US04003","Cochise County, Arizona","125922","*****","80934","*****","68968","218","4713","681","415","325","2614","665","129","218","0","218","4095","1003","0","218","4095","1003","44988","*****","39209","1768","1450","1130","591","895","181","268","0","218","2141","1071","1416","667","448","334","968","576"
"0500000US04005","Coconino County, Arizona","143476","*****","122934","*****","77608","218","1287","490","36474","870","2730","481","419","440","0","218","4416","1071","0","218","4416","1071","20542","*****","14041","1736","77","135","713","580","0","218","0","218","3897","1334","1814","1233","253","305","1561","1207"
"0500000US04013","Maricopa County, Arizona","4485414","*****","3076559","*****","2437462","2642","248228","5507","76504","2819","187233","4750","9438","1152","8045","2678","109649","7566","3919","1515","105730","7575","1408855","*****","1109693","17565","17900","4155","16854","5296","5068","1647","607","513","205908","15608","52825","6469","28076","5216","24749","3858"
"0500000US04015","Mohave County, Arizona","212181","*****","176262","*****","162524","320","1441","820","3745","1140","1923","474","138","225","0","218","6491","1785","311","320","6180","1679","35919","*****","26232","3063","55","99","613","485","0","218","0","218","7608","3077","1411","815","858","593","553","610"
"0500000US04017","Navajo County, Arizona","110924","*****","98182","*****","45998","236","943","761","49053","1278","128","142","136","184","151","231","1773","1009","41","65","1732","1001","12742","*****","5264","1543","366","390","1839","1003","65","127","0","218","3666","1312","1542","810","265","287","1277","770"
"0500000US04019","Pima County, Arizona","1047279","*****","651833","*****","535435","450","35055","1668","25427","1688","28844","2195","1599","410","751","554","24722","3272","687","415","24035","3210","395446","*****","259956","11237","3288","1622","15176","3833","432","326","134","166","81860","9520","34600","6042","11681","3852","22919","5040"
"0500000US04021","Pinal County, Arizona","462789","*****","320513","*****","259125","486","20529","1488","21793","973","5945","1234","1197","456","401","470","11523","2112","63","123","11460","2097","142276","*****","107803","5980","735","848","3242","1512","697","504","0","218","21124","5065","8675","3213","2750","1244","5925","2758"
"0500000US04025","Yavapai County, Arizona","235099","*****","200457","*****","188004","552","1929","456","4055","608","2467","669","51","82","473","552","3478","1061","0","218","3478","1061","34642","*****","21026","3805","91","156","471","444","76","151","0","218","11638","3691","1340","893","931","793","409","332"
"0500000US04027","Yuma County, Arizona","213787","*****","75657","*****","64294","122","2825","883","2147","349","2388","573","176","165","71","82","3756","1077","88","92","3668","1067","138130","*****","124823","2994","419","320","753","624","0","218","66","80","9305","2526","2764","1260","752","491","2012","1051"
"0500000US05007","Benton County, Arkansas","279141","*****","231511","*****","202658","206","4277","1138","4049","857","10728","1356","1907","82","0","206","7892","1997","303","449","7589","1899","47630","*****","40853","1835","94","121","265","280","90","154","0","206","5019","1530","1309","627","917","515","392","280"
"0500000US05031","Craighead County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US05045","Faulkner County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US05051","Garland County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US05069","Jefferson County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US05085","Lonoke County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US05119","Pulaski County, Arkansas","391911","*****","367417","*****","201819","518","146222","2341","996","490","8522","916","133","186","604","564","9121","2628","158","235","8963","2543","24494","*****","15123","3063","804","622","369","458","0","206","156","232","6491","3010","1551","1303","216","318","1335","1238"
"0500000US05125","Saline County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US05131","Sebastian County, Arkansas","127827","*****","108964","*****","87844","206","8891","502","927","540","5603","715","0","206","339","539","5360","874","0","206","5360","874","18863","*****","5133","2105","0","206","104","178","44","79","0","206","10719","2375","2863","1637","1508","1354","1355","1079"
"0500000US05143","Washington County, Arkansas","239187","*****","198188","*****","167167","854","8851","749","2251","600","6064","874","6769","206","1180","829","5906","1488","196","211","5710","1450","40999","*****","21173","4684","538","799","0","206","52","89","0","206","17558","4800","1678","1175","1191","910","487","707"
"0500000US05145","White County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US06001","Alameda County, California","1671329","*****","1298274","*****","508598","1388","172718","2473","5518","558","517004","5804","12858","778","7922","3666","73656","6632","3669","1444","69987","6607","373055","*****","140611","9866","5528","1946","7130","2367","3309","1179","645","476","183407","10119","32425","4197","16435","2861","15990","2631"
"0500000US06007","Butte County, California","219186","*****","181455","*****","155136","289","3758","1078","1067","672","9763","1357","527","189","279","289","10925","1934","70","91","10855","1933","37731","*****","20629","3149","226","283","1266","814","602","606","271","419","11993","3334","2744","1321","1421","1053","1323","872"
"0500000US06013","Contra Costa County, California","1153526","*****","853106","*****","489677","1086","99615","3142","2259","995","203261","4156","4020","1311","4412","2566","49862","5142","2565","1235","47297","5221","300420","*****","110804","8914","1975","914","3604","1550","2105","990","605","626","157943","10153","23384","4198","14475","3618","8909","2327"
"0500000US06017","El Dorado County, California","192843","*****","167465","*****","148711","200","1409","361","1993","1038","9991","862","125","153","380","452","4856","1100","235","191","4621","1079","25378","*****","18300","2326","235","247","547","686","123","206","0","216","4465","2167","1708","823","843","651","865","560"
"0500000US06019","Fresno County, California","999101","*****","461921","*****","285269","555","43602","2591","6251","1204","101152","2923","1811","246","2921","2281","20915","2944","402","335","20513","2988","537180","*****","353523","12755","3789","1443","7337","2802","3707","2023","142","178","149776","12603","18906","3208","9026","2482","9880","2299"
"0500000US06023","Humboldt County, California","135558","*****","119204","*****","100078","216","1790","511","6203","1291","3525","764","539","721","49","96","7020","1498","0","216","7020","1498","16354","*****","6660","1981","269","331","870","801","0","216","0","216","4857","1816","3698","1663","1372","1227","2326","1329"
"0500000US06025","Imperial County, California","181215","*****","27127","*****","18139","43","3624","838","2158","852","2269","264","0","216","22","43","915","540","17","31","898","534","154088","*****","107668","6024","355","327","1633","1270","320","249","0","216","41140","5847","2972","1449","2111","1211","861","581"
"0500000US06029","Kern County, California","900202","*****","408657","*****","295068","505","44566","3296","4285","1375","41093","2772","907","467","316","293","22422","4915","2516","1992","19906","4521","491545","*****","350172","12227","1866","1069","4621","2544","973","829","0","216","121832","12333","12081","3158","6720","2407","5361","2099"
"0500000US06031","Kings County, California","152940","*****","68426","*****","47938","216","8130","928","1436","240","4951","828","460","661","0","216","5511","1363","0","216","5511","1363","84514","*****","67190","3706","505","338","1368","1306","153","143","0","216","13840","3202","1458","1394","303","212","1155","1380"
"0500000US06033","Lake County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US06037","Los Angeles County, California","10039107","*****","5157137","*****","2596980","3762","777195","7650","24249","2004","1456809","8649","22606","2116","40469","6998","238829","11145","13069","3064","225760","10459","4881970","*****","2637101","33579","33981","5053","57242","8706","17904","2634","3701","1182","1957373","36467","174668","10630","106258","8421","68410","6611"
"0500000US06039","Madera County, California","157327","*****","64843","*****","51998","285","3725","1342","1399","582","3530","456","1131","1296","176","282","2884","1139","49","60","2835","1128","92484","*****","55075","6005","413","477","411","272","308","360","0","216","35327","6004","950","374","702","305","248","196"
"0500000US06041","Marin County, California","258826","*****","216666","*****","183557","420","6663","1090","70","126","16383","1516","273","279","652","498","9068","1730","129","159","8939","1726","42160","*****","20552","3766","395","567","1464","1446","280","305","0","216","17912","3784","1557","815","585","494","972","604"
"0500000US06045","Mendocino County, California","86749","*****","64370","*****","55820","216","823","693","3868","767","1936","271","135","166","105","158","1683","614","0","216","1683","614","22379","*****","17647","2048","0","216","742","949","18","34","0","216","2591","1639","1381","842","189","178","1192","849"
"0500000US06047","Merced County, California","277680","*****","108238","*****","73218","457","8833","757","1068","554","20232","1201","34","58","0","216","4853","1609","328","457","4525","1563","169442","*****","67820","7981","504","518","1753","1008","349","229","0","216","95138","8140","3878","1528","3101","1426","777","520"
"0500000US06053","Monterey County, California","434061","*****","176340","*****","126493","778","11212","812","595","494","25279","1681","757","437","987","860","11017","1867","735","484","10282","1942","257721","*****","69990","7834","1019","717","1462","711","1581","814","531","755","177015","7982","6123","1787","2681","1404","3442","1321"
"0500000US06055","Napa County, California","137744","*****","90083","*****","70896","444","3031","430","692","568","11293","862","237","301","395","444","3539","1169","138","124","3401","1171","47661","*****","30484","3559","283","277","123","120","259","306","34","58","14209","3615","2269","1121","1146","705","1123","674"
"0500000US06057","Nevada County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US06059","Orange County, California","3175692","*****","2094601","*****","1260906","1605","52029","2927","5382","1283","668434","5993","9712","1330","5727","1722","92411","7005","3096","1425","89315","6731","1081091","*****","620547","17796","3488","1382","7579","2526","3789","1005","1454","863","404279","17728","39955","4992","18983","3301","20972","4083"
"0500000US06061","Placer County, California","398329","*****","340948","*****","284331","369","7663","1139","1504","740","32594","1780","700","430","160","200","13996","2156","904","556","13092","2234","57381","*****","45366","2504","108","119","734","388","190","201","0","216","5261","1715","5722","1632","2496","812","3226","1466"
"0500000US06065","Riverside County, California","2470546","*****","1234514","*****","836932","2552","151215","4142","10320","1517","165066","3394","7961","1192","6562","2656","56458","5664","1099","679","55359","5633","1236032","*****","641185","22180","12327","3425","10614","2581","7719","3640","734","591","511320","22254","52133","7356","29061","5132","23072","4732"
"0500000US06067","Sacramento County, California","1552058","*****","1185294","*****","678326","741","144416","5646","5738","1573","247383","5723","18873","631","2569","1155","87989","8070","2393","1240","85596","7997","366764","*****","181030","10945","4424","1631","5266","2115","3453","1046","280","253","136155","10152","36156","4605","17467","3918","18689","3294"
"0500000US06071","San Bernardino County, California","2180085","*****","993277","*****","591879","1432","168946","5476","7955","1614","157172","3372","6545","1178","4572","2013","56208","6563","2870","1146","53338","6419","1186808","*****","760047","18960","12176","3398","9106","2310","3164","1273","1702","1218","342200","19729","58413","7417","34105","5513","24308","5400"
"0500000US06073","San Diego County, California","3338330","*****","2198297","*****","1495234","2230","156423","4873","12301","1704","394644","6024","12648","1571","5805","2371","121242","8297","3079","1656","118163","8043","1140033","*****","873076","13945","8052","2574","10815","3132","10192","2693","1088","695","171666","12079","65144","6255","28613","4292","36531","4578"
"0500000US06075","San Francisco County, California","881549","*****","747240","*****","351010","1550","46063","1646","2465","865","304721","3306","3548","367","3608","1660","35825","3990","2132","1082","33693","3814","134309","*****","47652","5836","2162","953","1103","881","2928","1358","237","235","65928","5845","14299","2989","8390","2602","5909","1578"
"0500000US06077","San Joaquin County, California","762148","*****","441814","*****","231286","516","50665","2937","2254","997","120669","3585","4944","433","842","611","31154","4823","2117","1526","29037","4548","320334","*****","200078","10738","1828","987","2577","1766","2421","944","335","351","54932","8266","58163","8711","5312","1587","52851","8657"
"0500000US06079","San Luis Obispo County, California","283111","*****","218251","*****","192715","933","4871","1003","1380","791","10610","700","253","249","1076","909","7346","1456","152","178","7194","1438","64860","*****","49343","3923","236","176","2095","1904","431","371","0","216","10215","3530","2540","1128","656","473","1884","1082"
"0500000US06081","San Mateo County, California","766573","*****","582595","*****","294406","1655","16441","1167","1212","885","227794","3270","9236","1266","4275","2128","29231","3716","1961","1104","27270","3467","183978","*****","86723","8963","1184","728","2118","1149","2604","1146","260","349","80383","8886","10706","2111","5026","1646","5680","1658"
"0500000US06083","Santa Barbara County, California","446499","*****","240963","*****","194507","594","8739","1111","1952","775","25139","1223","370","259","604","416","9652","1902","604","461","9048","1797","205536","*****","148522","7833","1070","662","3127","2031","704","466","77","134","46078","7165","5958","1820","1799","799","4159","1534"
"0500000US06085","Santa Clara County, California","1927852","*****","1445554","*****","586461","1204","46306","2510","3213","975","724178","5093","6752","962","6711","2126","71933","6046","3587","1592","68346","5811","482298","*****","283765","14460","3002","1291","5394","1909","2534","752","330","399","156379","13262","30894","5238","12565","3199","18329","3528"
"0500000US06087","Santa Cruz County, California","273213","*****","180292","*****","154075","445","2230","477","435","462","13699","1128","76","101","817","476","8960","1398","382","257","8578","1394","92921","*****","56746","6744","2513","2400","1025","915","723","549","136","239","26870","6321","4908","1551","1473","717","3435","1482"
"0500000US06089","Shasta County, California","180080","*****","161144","*****","142289","315","1878","962","3527","1030","6316","792","550","732","267","315","6317","1676","9","17","6308","1679","18936","*****","12598","1959","0","216","500","407","0","216","0","216","3866","1685","1972","1083","571","338","1401","924"
"0500000US06095","Solano County, California","447643","*****","325540","*****","165752","508","59764","2366","1130","429","68374","2526","3775","602","1052","640","25693","3460","445","353","25248","3379","122103","*****","75195","6671","1288","912","1320","1212","1181","568","350","330","33987","5649","8782","2553","3430","1359","5352","1802"
"0500000US06097","Sonoma County, California","494336","*****","359382","*****","310067","694","6447","1049","2260","1153","20402","2110","1864","336","718","533","17624","2495","599","546","17025","2429","134954","*****","54684","7976","963","512","2132","1467","346","304","0","216","66814","7684","10015","3074","5795","2485","4220","1791"
"0500000US06099","Stanislaus County, California","550660","*****","288592","*****","221773","462","15811","1684","2121","846","31349","1896","2698","1250","526","453","14314","2824","1287","1105","13027","2697","262068","*****","220908","5310","731","430","2109","1077","1138","861","665","684","28476","4175","8041","2093","5485","1808","2556","905"
"0500000US06101","Sutter County, California","96971","*****","66065","*****","43481","114","1744","478","712","388","15642","1156","184","216","92","114","4210","1187","0","216","4210","1187","30906","*****","22460","3158","49","86","194","217","313","347","0","216","4796","2321","3094","2435","516","407","2578","2325"
"0500000US06103","Tehama County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US06107","Tulare County, California","466195","*****","160371","*****","128499","613","5559","1260","2651","998","15831","1088","736","216","319","375","6776","2068","269","327","6507","2081","305824","*****","186249","11785","1252","1217","4452","2554","417","440","126","159","98891","11496","14437","4502","8542","3699","5895","2342"
"0500000US06111","Ventura County, California","846006","*****","480171","*****","376524","869","15062","1301","1639","869","62586","2212","925","524","1397","1079","22038","3006","1007","492","21031","3005","365835","*****","301650","8245","448","275","4106","1711","1142","770","214","222","41681","7330","16594","3412","5852","1385","10742","3168"
"0500000US06113","Yolo County, California","220500","*****","150108","*****","101080","217","5813","691","1849","490","31528","1586","1011","214","442","311","8385","1724","329","260","8056","1749","70392","*****","56999","2911","379","491","355","256","651","674","62","113","8796","2423","3150","1369","1608","896","1542","1038"
"0500000US06115","Yuba County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US08001","Adams County, Colorado","517421","*****","306282","*****","253128","436","17907","1332","2098","792","19475","1700","451","300","496","426","12727","2175","917","820","11810","2134","211139","*****","157797","7642","821","673","2786","1717","1133","1172","241","304","32655","6384","15706","3917","3442","1278","12264","3908"
"0500000US08005","Arapahoe County, Colorado","656590","*****","526909","*****","388865","670","70879","2793","2915","730","39846","2020","1539","583","2213","2257","20652","3799","687","473","19965","3729","129681","*****","78397","6315","2133","1100","2171","1790","1502","1881","63","108","35151","5391","10264","2962","3745","1428","6519","2605"
"0500000US08013","Boulder County, Colorado","326196","*****","280617","*****","251607","719","3605","805","877","600","16026","1096","76","104","511","658","7915","1468","1141","808","6774","1269","45579","*****","40372","2089","292","270","123","163","334","428","0","206","3316","1905","1142","682","692","574","450","298"
"0500000US08014","Broomfield County, Colorado","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US08031","Denver County, Colorado","727211","*****","514228","*****","398158","724","61605","3388","2793","759","26237","1244","505","692","1405","1359","23525","3421","731","659","22794","3286","212983","*****","163207","8319","1248","1186","1803","854","295","263","0","206","36947","7920","9483","3016","3524","1774","5959","2361"
"0500000US08035","Douglas County, Colorado","351154","*****","319088","*****","284947","779","5596","1243","1419","433","18386","1396","0","206","821","831","7919","2025","37","64","7882","2026","32066","*****","24474","1855","518","617","260","324","79","134","0","206","4454","1424","2281","922","1086","660","1195","680"
"0500000US08041","El Paso County, Colorado","720403","*****","592657","*****","492263","1870","41086","3292","3538","1398","19785","1665","2127","869","1262","953","32596","4198","1412","1210","31184","4203","127746","*****","77805","6436","4698","1549","3422","1713","216","262","136","232","26821","5543","14648","4076","6819","2509","7829","2688"
"0500000US08059","Jefferson County, Colorado","582881","*****","492019","*****","452761","260","6461","1253","3676","771","15411","1495","219","185","221","260","13270","2033","233","223","13037","2019","90862","*****","73376","3594","482","466","1209","813","295","222","0","206","9882","2925","5618","1697","1825","808","3793","1383"
"0500000US08069","Larimer County, Colorado","356899","*****","314373","*****","292565","442","3242","967","2010","608","7072","1105","469","334","550","442","8465","1468","410","456","8055","1508","42526","*****","32282","3483","181","275","1986","1723","115","148","0","206","5555","2490","2407","1095","1482","833","925","538"
"0500000US08077","Mesa County, Colorado","154210","*****","131364","*****","124840","152","693","447","914","557","1634","368","0","206","65","111","3218","876","89","98","3129","863","22846","*****","20308","1068","143","158","230","175","0","206","0","206","1214","861","951","591","464","484","487","371"
"0500000US08101","Pueblo County, Colorado","168424","*****","95696","*****","87042","131","3152","652","1337","477","1159","204","133","131","80","131","2793","838","193","302","2600","721","72728","*****","50733","4015","1175","1039","5097","2419","276","200","88","142","10472","3074","4887","1559","1818","901","3069","1363"
